date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:17:25	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:25%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/passwd2.txt	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/passwd2.txt	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:25	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:25%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/passwd.txt	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/passwd.txt	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:26	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:25%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/shadow.txt	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/shadow.txt	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:26	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:26%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/software/cracking-windows-vista-passwords-with-ophcrack-and-cain.swf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/software/cracking-windows-vista-passwords-with-ophcrack-and-cain.swf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:26	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:26%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/lab4_new.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/lab4_new.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:26	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:26%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/lab4.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/lab4.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:27	399877/399877	---M--	200	added ('OK')	application/pdf	etag:%22c507437-61a05-50f89a98bc940%22	http://aetos.it.teithe.gr/~iliou/cs4601/Ilioudis_Syllabus_CS4601.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/Ilioudis_Syllabus_CS4601.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:27	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:26%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/DES.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/DES.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:27	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:27%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/simpleDES.Java	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/simpleDES.Java	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:27	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:27%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/DES.java	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/DES.java	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:27	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:27%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/javasec.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/javasec.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:28	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:27%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/javasec.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/javasec.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:28	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:28%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/lab5.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/lab5.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:28	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:28%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/lab6_new.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/lab6_new.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:28	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:28%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/lab6.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/lab6.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:29	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:28%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/lab6new.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/lab6new.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:29	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:29%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/lab8.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/lab8.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:29	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:29%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/Slides%20Keytool.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/Slides%20Keytool.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:29	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:29%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/lab10.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/lab10.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:29	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:29%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/vitels_4-2-3_a.swf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/vitels_4-2-3_a.swf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:30	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:29%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/Lab10b.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/Lab10b.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:30	463/463	---M--	200	added ('OK')	image/gif	etag:%22e119c19-1cf-43b92cccb9280%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/work.htm_cmp_dbd-cool-tabs-blue110_hbtn_p.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/work.htm_cmp_dbd-cool-tabs-blue110_hbtn_p.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/work.htm)
10:17:30	336/336	---M--	200	added ('OK')	image/gif	etag:%22e119c16-150-43b92ccbc5040%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/work.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/work.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/work.htm)
10:17:31	177/177	---M--	200	added ('OK')	image/gif	etag:%22e119c1c-b1-43b92cccb9280%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/work.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/work.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/work.htm)
10:17:31	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:30%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/work/essay2.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/work/essay2.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/work.htm)
10:17:31	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:31%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/work/VMware%20player%20guide.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/work/VMware%20player%20guide.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/work.htm)
10:17:31	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:31%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/work/Ubuntu-vuln.rar	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/work/Ubuntu-vuln.rar	(from http://aetos.it.teithe.gr/~iliou/cs4601/work.htm)
10:17:31	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:31%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/work/essay1.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/work/essay1.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/work.htm)
10:17:32	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:31%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/work/Thrombin_Thesis.bmp	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/work/Thrombin_Thesis.bmp	(from http://aetos.it.teithe.gr/~iliou/cs4601/work.htm)
10:17:32	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:32%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/work/enisa_pp_social_networks.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/work/enisa_pp_social_networks.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/work.htm)
10:17:32	499/499	---M--	200	added ('OK')	image/gif	etag:%22e1187b9-1f3-43b92cc7f4740%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/reading.htm_cmp_dbd-cool-tabs-blue110_hbtn_p.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/reading.htm_cmp_dbd-cool-tabs-blue110_hbtn_p.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/reading.htm)
10:17:32	430/430	---M--	200	added ('OK')	image/gif	etag:%22e1187b6-1ae-43b92cc7f4740%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/reading.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/reading.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/reading.htm)
10:17:33	98/98	---M--	200	added ('OK')	image/gif	etag:%22e119c14-62-43b92ccbc5040%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/up_cmp_dbd-cool-tabs-blue110_vbtn.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/up_cmp_dbd-cool-tabs-blue110_vbtn.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/reading.htm)
10:17:33	139/139	---M--	200	added ('OK')	image/gif	etag:%22e119c15-8b-43b92ccbc5040%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/up_cmp_dbd-cool-tabs-blue110_vbtn_a.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/up_cmp_dbd-cool-tabs-blue110_vbtn_a.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/reading.htm)
10:17:33	128/128	---M--	200	added ('OK')	image/gif	etag:%22e118739-80-43b92cc147780%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/books.htm_cmp_dbd-cool-tabs-blue110_vbtn.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/books.htm_cmp_dbd-cool-tabs-blue110_vbtn.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/reading.htm)
10:17:33	171/171	---M--	200	added ('OK')	image/gif	etag:%22e11873a-ab-43b92cc147780%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/books.htm_cmp_dbd-cool-tabs-blue110_vbtn_a.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/books.htm_cmp_dbd-cool-tabs-blue110_vbtn_a.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/reading.htm)
10:17:34	138/138	---M--	200	added ('OK')	image/gif	etag:%22e11878e-8a-43b92cc32fc00%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/journal.htm_cmp_dbd-cool-tabs-blue110_vbtn.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/journal.htm_cmp_dbd-cool-tabs-blue110_vbtn.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/reading.htm)
10:17:34	184/184	---M--	200	added ('OK')	image/gif	etag:%22e11878f-b8-43b92cc32fc00%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/journal.htm_cmp_dbd-cool-tabs-blue110_vbtn_a.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/journal.htm_cmp_dbd-cool-tabs-blue110_vbtn_a.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/reading.htm)
10:17:34	485/485	---M--	200	added ('OK')	image/gif	etag:%22e118785-1e5-43b92cc32fc00%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/grads.htm_cmp_dbd-cool-tabs-blue110_hbtn_p.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/grads.htm_cmp_dbd-cool-tabs-blue110_hbtn_p.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/grads.htm)
10:17:34	405/405	---M--	200	added ('OK')	image/gif	etag:%22e118782-195-43b92cc23b9c0%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/grads.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/grads.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/grads.htm)
10:17:35	199/199	---M--	200	added ('OK')	image/gif	etag:%22e118788-c7-43b92cc32fc00%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/grads.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/grads.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/grads.htm)
10:17:35	461/461	---M--	200	added ('OK')	image/gif	etag:%22e1187ae-1cd-43b92cc60c2c0%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/links.htm_cmp_dbd-cool-tabs-blue110_hbtn_p.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/links.htm_cmp_dbd-cool-tabs-blue110_hbtn_p.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/links.htm)
10:17:35	348/348	---M--	200	added ('OK')	image/gif	etag:%22e1187ab-15c-43b92cc60c2c0%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/links.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/links.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/links.htm)
10:17:36	182/182	---M--	200	added ('OK')	image/gif	etag:%22e1187b1-b6-43b92cc700500%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/links.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/links.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/links.htm)
10:17:36	3664/3664	---M--	200	added ('OK')	image/gif	etag:%22c0d2dae-e50-43b92d8f45d80%22	http://aetos.it.teithe.gr/~iliou/cs4601/logo_purple.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/logo_purple.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/links.htm)
10:17:36	1515/1515	---M--	200	added ('OK')	image/gif	etag:%22c0d2d9b-5eb-43b92d8e51b40%22	http://aetos.it.teithe.gr/~iliou/cs4601/IEEE_logo_nu.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/IEEE_logo_nu.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/links.htm)
10:17:36	777/777	---M--	200	added ('OK')	image/gif	etag:%22c0d2db8-309-43b92d9039fc0%22	http://aetos.it.teithe.gr/~iliou/cs4601/rsa_top_nav_off_07.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/rsa_top_nav_off_07.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/links.htm)
10:17:37	10832/10832	---M--	200	added ('OK')	image/gif	etag:%22c0d2d89-2a50-43b92d8c696c0%22	http://aetos.it.teithe.gr/~iliou/cs4601/bluenewone.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/bluenewone.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/links.htm)
10:17:37	6364/6364	---M--	200	added ('OK')	image/gif	etag:%22c0d2daf-18dc-43b92d8f45d80%22	http://aetos.it.teithe.gr/~iliou/cs4601/LogoButton.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/LogoButton.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/links.htm)
10:17:37	251/251	---M--	200	added ('OK')	image/gif	etag:%22e1187b2-fb-43b92cc700500%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/nea.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/nea.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/nea.htm)
10:17:38	880/880	---M--	200	added ('OK')	image/gif	etag:%22856cb38-370-43b92d6737f00%22	http://aetos.it.teithe.gr/~iliou/cs4601/images/blue-mid.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/images/blue-mid.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/nea.htm)
10:17:38	13866/13866	---M--	200	added ('OK')	image/jpeg	etag:%22c0d2d94-362a-43b92d8d5d900%22	http://aetos.it.teithe.gr/~iliou/cs4601/divisionlogo_left.jpg	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/divisionlogo_left.jpg	(from http://aetos.it.teithe.gr/~iliou/cs4601/links.htm)
10:17:38	1731/1731	---M--	200	added ('OK')	image/gif	etag:%22856cb49-6c3-43b92d71b57c0%22	http://aetos.it.teithe.gr/~iliou/cs4601/images/updates.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/images/updates.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/nea.htm)
10:17:38	894/894	---M--	200	added ('OK')	image/gif	etag:%22856cb36-37e-43b92d6737f00%22	http://aetos.it.teithe.gr/~iliou/cs4601/images/blue-bottom.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/images/blue-bottom.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/nea.htm)
10:17:38	384/384	---M--	200	added ('OK')	image/gif	etag:%22e118780-180-43b92cc23b9c0%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/contact.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/contact.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/contact.htm)
10:17:39	357/357	---M--	200	added ('OK')	image/gif	etag:%22e11878d-165-43b92cc32fc00%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/journal.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/journal.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/journal.htm)
10:17:39	182/182	---M--	200	added ('OK')	image/gif	etag:%22e118790-b6-43b92cc32fc00%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/journal.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/journal.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/journal.htm)
10:17:39	2120/2120	---M--	200	added ('OK')	image/gif	etag:%22c0d2d8e-848-43b92d8c696c0%22	http://aetos.it.teithe.gr/~iliou/cs4601/cipher.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/cipher.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/journal.htm)
10:17:39	4396/4396	---M--	200	added ('OK')	image/gif	etag:%22c0d2da4-112c-43b92d8e51b40%22	http://aetos.it.teithe.gr/~iliou/cs4601/journal-cover-image.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/journal-cover-image.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/journal.htm)
10:17:40	3979/3979	---M--	200	added ('OK')	image/gif	etag:%22c0d2dba-f8b-43b92d9039fc0%22	http://aetos.it.teithe.gr/~iliou/cs4601/s10207.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/s10207.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/journal.htm)
10:17:40	8653/8653	---M--	200	added ('OK')	image/gif	etag:%22c0d2d90-21cd-43b92d8c696c0%22	http://aetos.it.teithe.gr/~iliou/cs4601/comsec.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/comsec.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/journal.htm)
10:17:40	1702/1702	---M--	200	added ('OK')	image/gif	etag:%22856cb48-6a6-43b92d71b57c0%22	http://aetos.it.teithe.gr/~iliou/cs4601/images/topic1.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/images/topic1.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/journal.htm)
10:17:40	390/390	---M--	200	added ('OK')	image/gif	etag:%22e119c12-186-43b92ccbc5040%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/up_cmp_dbd-cool-tabs-blue110_up.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/up_cmp_dbd-cool-tabs-blue110_up.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/journal.htm)
10:17:41	374/374	---M--	200	added ('OK')	image/gif	etag:%22e119c13-176-43b92ccbc5040%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/up_cmp_dbd-cool-tabs-blue110_up_a.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/up_cmp_dbd-cool-tabs-blue110_up_a.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/journal.htm)
10:17:41	303/303	---M--	200	added ('OK')	image/gif	etag:%22e118738-12f-43b92cc147780%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/books.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/books.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/books.htm)
10:17:41	171/171	---M--	200	added ('OK')	image/gif	etag:%22e11873b-ab-43b92cc147780%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/books.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/books.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/books.htm)
